hour,obs_SAN YSIDRO,pred_v2_SAN YSIDRO,pred_v3_SAN YSIDRO,obs_NESTOR - BES,pred_v2_NESTOR - BES,pred_v3_NESTOR - BES,obs_IB CIVIC CTR,pred_v2_IB CIVIC CTR,pred_v3_IB CIVIC CTR
2026-02-04 06:00:00-08:00,5.4,0.0,0.0,6.2,2.4468343171879532e-52,3.548382611735346e-52,4.2,3.342029523134408e-19,3.8287460472773278e-19
2026-02-04 07:00:00-08:00,7.0,0.0,0.0,7.7,1.014879407746064e-14,1.4208697482072091e-14,7.2,1.7457157141179515e-12,2.0819766758464676e-12
2026-02-04 08:00:00-08:00,8.5,0.0,0.0,7.0,0.012268943003351986,0.014682528227171827,6.7,0.03567564757256477,0.03877551621981524
2026-02-04 09:00:00-08:00,7.0,1.3532827569979098e-138,1.710084812223214e-138,6.5,0.4126382900372802,0.4511888660319602,5.2,1.0508093160636296,1.0364759610256478
2026-02-04 10:00:00-08:00,5.5,1.2944006766747396,1.2449894408126334,2.8,0.627957180393227,0.5981654357795757,2.3,0.8506298302753584,1.29233460436766
2026-02-04 11:00:00-08:00,1.9,2.439186356079787,2.100025336427166,1.3,0.35590917545104805,0.25966215317959707,1.2,0.4000630577799255,0.3381994744183472
2026-02-04 12:00:00-08:00,1.2,5.459347933377783,4.635271876009287,1.6,0.17080110730359893,0.13598860939929033,1.1,2.3773035379127156,2.3569961523950287
2026-02-04 13:00:00-08:00,0.7,0.029418278507793064,0.026949296000643046,0.7,0.060258148507262625,0.0557402149024456,0.9,1.4368315303943371e-09,4.808894039128747e-10
2026-02-04 14:00:00-08:00,1.6,0.01650962567778885,0.017259828979033717,0.7,0.0065852230854740665,0.005797896434826969,1.0,4.1720126811741706e-15,1.2522082851633912e-15
2026-02-04 15:00:00-08:00,0.4,0.013087644872674262,0.010920761233641519,0.6,0.03243710870832816,0.027283706431031167,1.1,2.2580360757657263e-10,6.745786179653324e-11
2026-02-04 16:00:00-08:00,0.5,4.2798496061167665e-31,2.872264992170805e-31,0.7,0.6148912155234328,0.41266181639120075,1.1,0.17771481586148768,0.17778104158400476
2026-02-04 17:00:00-08:00,0.7,8.446737105190953e-44,5.716533828708445e-44,1.0,0.004925852927721039,0.003333690222139722,1.3,0.19730766658349083,0.19746719434776488
2026-02-04 18:00:00-08:00,0.6,3.440955587747293e-52,3.0453979859526045e-52,1.0,0.3830402870821963,0.26682710754541467,1.2,4.906865055669271,3.691921326369374
2026-02-04 19:00:00-08:00,0.7,0.0,0.0,2.6,3.0110341728423948e-05,2.7763667648065893e-05,1.4,0.0010139062862121026,0.0008490489861883682
2026-02-04 20:00:00-08:00,0.5,0.0,0.0,1.1,3.7250035309805735e-10,3.703214247413433e-10,1.1,7.555018660900496e-08,6.705306516894712e-08
2026-02-04 21:00:00-08:00,0.7,0.0,0.0,1.0,2.252351991638288e-12,2.411087046803298e-12,1.3,9.246107366128129e-10,8.743848392439477e-10
2026-02-04 22:00:00-08:00,1.0,0.0,0.0,0.9,3.5357989637072224e-06,4.049760000824324e-06,1.4,0.00020829401025587312,0.0002158696614128965
2026-02-04 23:00:00-08:00,7.3,0.0,0.0,1.0,1.4500092658257223e-64,1.7925577648985087e-64,1.2,7.824682326199695e-15,7.641691423947041e-15
2026-02-05 00:00:00-08:00,1.2,0.0,0.0,2.6,8.049936419083471e-153,1.0580635961402777e-152,2.0,1.0658862246631615e-17,1.1067526520997642e-17
2026-02-05 01:00:00-08:00,1.5,0.0,0.0,1.5,3.081262520578316e-05,4.259722547536626e-05,3.4,0.16236102390174614,0.21214719306314883
2026-02-05 02:00:00-08:00,1.1,2.575322667943628,3.3004610709760858,1.3,6.759081620029816,7.4967388825069134,2.1,4.10942091841454,5.288913374082955
2026-02-05 03:00:00-08:00,39.4,1.2522640343320401,1.5614129742277547,27.4,1.422510225536721,1.7516584138347322,1.9,1.622518103131129,2.1867610499205963
2026-02-05 04:00:00-08:00,18.2,4.64388755072338e-309,6.899486974457366e-309,52.9,0.3492731504644554,0.4795825348252148,5.6,1.0219064895771721,1.2419581724288793
2026-02-05 05:00:00-08:00,6.6,4.864244747642706e-222,7.192019803967318e-222,7.4,0.8775279470585619,1.1473922455982255,10.4,2.0943535586346727,2.4122363235838273
2026-02-05 06:00:00-08:00,11.1,0.0,0.0,11.2,0.004511586187160143,0.006393913935300056,3.4,0.06285535743971185,0.08108577768749395
2026-02-05 07:00:00-08:00,19.7,7.970563935998815e-11,1.1179364898867329e-10,3.6,0.9613455088455778,1.0213593044345632,2.4,4.215222306136108,4.947141838483095
2026-02-05 08:00:00-08:00,5.0,2.5566798016130152e-05,3.423285021603714e-05,53.0,4.294563637789664,4.929292176365319,2.8,0.7517561524500092,0.9015018670267044
2026-02-05 09:00:00-08:00,2.6,0.0,0.0,2.2,0.004784101429148987,0.005904311216029638,2.7,0.06430694470820086,0.0722399080521002
